sort,SUBJECT,SESSION,File,TIME_WINDOW,GENDER,PEAK,ELEC,COND_NUM,evoked0,quest0,cond0,chan0,tmin0,tmax0,mode0,chanX,latX,valX,SUB,SES,TASK,RUN,CHAN_BUND
22,8,3,sub-08pnxm_task-lexdec_run-003,2,2,2.741704,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,2.5187693333333336,08pnxm,eeg001,lexdec,3,
22,8,3,sub-08pnxm_task-lexdec_run-003,2,2,2.242339,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,2.326344666666667,08pnxm,eeg001,lexdec,3,
22,8,3,sub-08pnxm_task-lexdec_run-003,2,2,3.2652959999999998,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,3.3201200000000006,08pnxm,eeg001,lexdec,3,
22,8,3,sub-08pnxm_task-lexdec_run-003,2,2,2.0138409999999998,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,1.874236166666667,08pnxm,eeg001,lexdec,3,
22,8,3,sub-08pnxm_task-lexdec_run-003,2,2,3.974672,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,3.515814333333333,08pnxm,eeg001,lexdec,3,
22,8,3,sub-08pnxm_task-lexdec_run-003,2,2,3.900845,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,2.3479368333333333,08pnxm,eeg001,lexdec,3,
23,8,4,sub-08pnxm_task-lexdec_run-004,2,2,1.060541,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,2.0453110000000003,08pnxm,eeg001,lexdec,4,
23,8,4,sub-08pnxm_task-lexdec_run-004,2,2,1.324447,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,0.9702895000000001,08pnxm,eeg001,lexdec,4,
23,8,4,sub-08pnxm_task-lexdec_run-004,2,2,2.897636,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,3.202196500000001,08pnxm,eeg001,lexdec,4,
23,8,4,sub-08pnxm_task-lexdec_run-004,2,2,1.642927,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,2.2044908333333333,08pnxm,eeg001,lexdec,4,
23,8,4,sub-08pnxm_task-lexdec_run-004,2,2,5.495668,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,4.606030666666666,08pnxm,eeg001,lexdec,4,
23,8,4,sub-08pnxm_task-lexdec_run-004,2,2,5.622228,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,3.9106221666666667,08pnxm,eeg001,lexdec,4,
24,10,1,sub-10mczf_task-lexdec_run-001,2,1,2.326292,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,3.628626666666667,10mczf,eeg001,lexdec,1,
24,10,1,sub-10mczf_task-lexdec_run-001,2,1,2.1055740000000003,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,3.0396671666666664,10mczf,eeg001,lexdec,1,
24,10,1,sub-10mczf_task-lexdec_run-001,2,1,6.336823000000001,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,4.832049500000001,10mczf,eeg001,lexdec,1,
24,10,1,sub-10mczf_task-lexdec_run-001,2,1,4.28967,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,4.568108333333333,10mczf,eeg001,lexdec,1,
24,10,1,sub-10mczf_task-lexdec_run-001,2,1,1.539426,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,2.542605,10mczf,eeg001,lexdec,1,
24,10,1,sub-10mczf_task-lexdec_run-001,2,1,2.2656490000000002,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,3.9862671666666665,10mczf,eeg001,lexdec,1,
25,10,2,sub-10mczf_task-lexdec_run-002,2,1,3.81601,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,4.618067166666666,10mczf,eeg001,lexdec,2,
25,10,2,sub-10mczf_task-lexdec_run-002,2,1,3.469246,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,4.620653,10mczf,eeg001,lexdec,2,
25,10,2,sub-10mczf_task-lexdec_run-002,2,1,4.721979,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,4.5775768333333335,10mczf,eeg001,lexdec,2,
25,10,2,sub-10mczf_task-lexdec_run-002,2,1,4.174725,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,4.634355499999999,10mczf,eeg001,lexdec,2,
25,10,2,sub-10mczf_task-lexdec_run-002,2,1,-1.208402,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,-0.5706768333333333,10mczf,eeg001,lexdec,2,
25,10,2,sub-10mczf_task-lexdec_run-002,2,1,-0.8243309999999999,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,1.9667848333333333,10mczf,eeg001,lexdec,2,
26,10,3,sub-10mczf_task-lexdec_run-003,2,1,4.852582,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,4.789071166666666,10mczf,eeg001,lexdec,3,
26,10,3,sub-10mczf_task-lexdec_run-003,2,1,5.821269,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,5.489685833333333,10mczf,eeg001,lexdec,3,
26,10,3,sub-10mczf_task-lexdec_run-003,2,1,4.4654940000000005,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,4.1244103333333335,10mczf,eeg001,lexdec,3,
26,10,3,sub-10mczf_task-lexdec_run-003,2,1,4.649064,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,5.667767666666667,10mczf,eeg001,lexdec,3,
26,10,3,sub-10mczf_task-lexdec_run-003,2,1,-0.890975,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,1.2146109999999999,10mczf,eeg001,lexdec,3,
26,10,3,sub-10mczf_task-lexdec_run-003,2,1,-0.129254,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,3.6146321666666665,10mczf,eeg001,lexdec,3,
27,10,4,sub-10mczf_task-lexdec_run-004,2,1,1.956968,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,2.6887404999999998,10mczf,eeg001,lexdec,4,
27,10,4,sub-10mczf_task-lexdec_run-004,2,1,3.235617,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,3.3999803333333336,10mczf,eeg001,lexdec,4,
27,10,4,sub-10mczf_task-lexdec_run-004,2,1,4.974087,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,4.816576166666667,10mczf,eeg001,lexdec,4,
27,10,4,sub-10mczf_task-lexdec_run-004,2,1,4.177536,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,4.894009666666667,10mczf,eeg001,lexdec,4,
27,10,4,sub-10mczf_task-lexdec_run-004,2,1,0.32111799999999996,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,1.6261118333333329,10mczf,eeg001,lexdec,4,
27,10,4,sub-10mczf_task-lexdec_run-004,2,1,1.261722,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,4.4941431666666665,10mczf,eeg001,lexdec,4,
28,11,1,sub-11kbxm_task-lexdec_run-001,2,2,1.001318,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,0.7144145000000001,11kbxm,eeg001,lexdec,1,
28,11,1,sub-11kbxm_task-lexdec_run-001,2,2,1.430517,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,0.6373031666666665,11kbxm,eeg001,lexdec,1,
28,11,1,sub-11kbxm_task-lexdec_run-001,2,2,-1.995742,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,-1.0695538333333336,11kbxm,eeg001,lexdec,1,
28,11,1,sub-11kbxm_task-lexdec_run-001,2,2,0.0015279999999999998,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,0.8390035,11kbxm,eeg001,lexdec,1,
28,11,1,sub-11kbxm_task-lexdec_run-001,2,2,8.609815,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,2.3832394999999993,11kbxm,eeg001,lexdec,1,
28,11,1,sub-11kbxm_task-lexdec_run-001,2,2,5.757148,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,2.9175798333333334,11kbxm,eeg001,lexdec,1,
29,11,2,sub-11kbxm_task-lexdec_run-002,2,2,0.602071,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,0.34337883333333324,11kbxm,eeg001,lexdec,2,
29,11,2,sub-11kbxm_task-lexdec_run-002,2,2,1.157877,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,0.6803943333333334,11kbxm,eeg001,lexdec,2,
29,11,2,sub-11kbxm_task-lexdec_run-002,2,2,-1.164479,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,-0.6196916666666666,11kbxm,eeg001,lexdec,2,
29,11,2,sub-11kbxm_task-lexdec_run-002,2,2,-1.6587349999999998,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,-1.257829166666667,11kbxm,eeg001,lexdec,2,
29,11,2,sub-11kbxm_task-lexdec_run-002,2,2,1.8324220000000002,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,0.08096300000000008,11kbxm,eeg001,lexdec,2,
29,11,2,sub-11kbxm_task-lexdec_run-002,2,2,5.977804,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,2.7491536666666665,11kbxm,eeg001,lexdec,2,
30,11,3,sub-11kbxm_task-lexdec_run-003,2,2,0.8728030000000001,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,0.8783443333333333,11kbxm,eeg001,lexdec,3,
30,11,3,sub-11kbxm_task-lexdec_run-003,2,2,1.787957,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,0.8382391666666668,11kbxm,eeg001,lexdec,3,
30,11,3,sub-11kbxm_task-lexdec_run-003,2,2,0.347351,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,0.9262016666666666,11kbxm,eeg001,lexdec,3,
30,11,3,sub-11kbxm_task-lexdec_run-003,2,2,1.317213,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,1.6668723333333333,11kbxm,eeg001,lexdec,3,
30,11,3,sub-11kbxm_task-lexdec_run-003,2,2,6.508207,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,4.569170166666667,11kbxm,eeg001,lexdec,3,
30,11,3,sub-11kbxm_task-lexdec_run-003,2,2,8.255481,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,7.178802999999999,11kbxm,eeg001,lexdec,3,
31,11,4,sub-11kbxm_task-lexdec_run-004,2,2,0.393979,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,0.8987884999999999,11kbxm,eeg001,lexdec,4,
31,11,4,sub-11kbxm_task-lexdec_run-004,2,2,0.672895,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,0.3577050000000001,11kbxm,eeg001,lexdec,4,
31,11,4,sub-11kbxm_task-lexdec_run-004,2,2,2.345323,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,1.8852263333333334,11kbxm,eeg001,lexdec,4,
31,11,4,sub-11kbxm_task-lexdec_run-004,2,2,0.644147,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,2.091839333333333,11kbxm,eeg001,lexdec,4,
31,11,4,sub-11kbxm_task-lexdec_run-004,2,2,6.979773,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,2.5879755,11kbxm,eeg001,lexdec,4,
31,11,4,sub-11kbxm_task-lexdec_run-004,2,2,8.795069999999999,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,5.2445725,11kbxm,eeg001,lexdec,4,
32,12,1,sub-12jnxf_task-lexdec_run-001,2,1,-2.864513,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,-1.9861853333333332,12jnxf,eeg001,lexdec,1,
32,12,1,sub-12jnxf_task-lexdec_run-001,2,1,-3.054067,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,-2.0040641666666663,12jnxf,eeg001,lexdec,1,
32,12,1,sub-12jnxf_task-lexdec_run-001,2,1,-0.575116,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,-0.8912713333333332,12jnxf,eeg001,lexdec,1,
32,12,1,sub-12jnxf_task-lexdec_run-001,2,1,-3.1291279999999997,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,-0.20870783333333312,12jnxf,eeg001,lexdec,1,
32,12,1,sub-12jnxf_task-lexdec_run-001,2,1,2.095615,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,1.2887776666666664,12jnxf,eeg001,lexdec,1,
32,12,1,sub-12jnxf_task-lexdec_run-001,2,1,2.5462119999999997,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,3.1433211666666665,12jnxf,eeg001,lexdec,1,
33,12,2,sub-12jnxf_task-lexdec_run-002,2,1,-3.1420939999999997,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,-0.10882033333333317,12jnxf,eeg001,lexdec,2,
33,12,2,sub-12jnxf_task-lexdec_run-002,2,1,0.6881229999999999,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,-0.41046966666666657,12jnxf,eeg001,lexdec,2,
33,12,2,sub-12jnxf_task-lexdec_run-002,2,1,-0.8166,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,0.11574749999999993,12jnxf,eeg001,lexdec,2,
33,12,2,sub-12jnxf_task-lexdec_run-002,2,1,1.6959549999999999,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,1.9757868333333335,12jnxf,eeg001,lexdec,2,
33,12,2,sub-12jnxf_task-lexdec_run-002,2,1,4.222263,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,4.038202,12jnxf,eeg001,lexdec,2,
33,12,2,sub-12jnxf_task-lexdec_run-002,2,1,4.736912,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,4.326650333333333,12jnxf,eeg001,lexdec,2,
34,12,3,sub-12jnxf_task-lexdec_run-003,2,1,-3.480403,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,-2.7038639999999994,12jnxf,eeg001,lexdec,3,
34,12,3,sub-12jnxf_task-lexdec_run-003,2,1,-3.826918,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,-3.6426606666666665,12jnxf,eeg001,lexdec,3,
34,12,3,sub-12jnxf_task-lexdec_run-003,2,1,0.016668000000000002,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,0.5018541666666666,12jnxf,eeg001,lexdec,3,
34,12,3,sub-12jnxf_task-lexdec_run-003,2,1,-2.8190630000000003,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,-0.8177404999999999,12jnxf,eeg001,lexdec,3,
34,12,3,sub-12jnxf_task-lexdec_run-003,2,1,0.051166,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,0.7495703333333332,12jnxf,eeg001,lexdec,3,
34,12,3,sub-12jnxf_task-lexdec_run-003,2,1,3.127912,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,3.321589833333333,12jnxf,eeg001,lexdec,3,
35,12,4,sub-12jnxf_task-lexdec_run-004,2,1,-2.6204080000000003,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,-0.9286985,12jnxf,eeg001,lexdec,4,
35,12,4,sub-12jnxf_task-lexdec_run-004,2,1,-1.4804540000000002,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,-2.0444668333333333,12jnxf,eeg001,lexdec,4,
35,12,4,sub-12jnxf_task-lexdec_run-004,2,1,1.7555150000000002,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,-0.4665471666666667,12jnxf,eeg001,lexdec,4,
35,12,4,sub-12jnxf_task-lexdec_run-004,2,1,-1.479132,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,0.5142216666666667,12jnxf,eeg001,lexdec,4,
35,12,4,sub-12jnxf_task-lexdec_run-004,2,1,2.581268,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,2.2108,12jnxf,eeg001,lexdec,4,
35,12,4,sub-12jnxf_task-lexdec_run-004,2,1,2.894947,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,3.256641333333333,12jnxf,eeg001,lexdec,4,
36,13,1,sub-13jsxm_task-lexdec_run-001,2,2,-1.887288,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,-0.8016201666666668,13jsxm,eeg001,lexdec,1,
36,13,1,sub-13jsxm_task-lexdec_run-001,2,2,-1.803975,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,-0.6915956666666667,13jsxm,eeg001,lexdec,1,
36,13,1,sub-13jsxm_task-lexdec_run-001,2,2,0.8013100000000001,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,3.302075166666667,13jsxm,eeg001,lexdec,1,
36,13,1,sub-13jsxm_task-lexdec_run-001,2,2,5.265619,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,5.029703166666667,13jsxm,eeg001,lexdec,1,
36,13,1,sub-13jsxm_task-lexdec_run-001,2,2,6.9836550000000015,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,7.1682758333333325,13jsxm,eeg001,lexdec,1,
36,13,1,sub-13jsxm_task-lexdec_run-001,2,2,7.2157050000000025,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,10.037136833333333,13jsxm,eeg001,lexdec,1,
37,13,2,sub-13jsxm_task-lexdec_run-002,2,2,1.704553,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,2.415626666666667,13jsxm,eeg001,lexdec,2,
37,13,2,sub-13jsxm_task-lexdec_run-002,2,2,1.9055830000000002,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,2.48766,13jsxm,eeg001,lexdec,2,
37,13,2,sub-13jsxm_task-lexdec_run-002,2,2,2.393016,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,3.6291315,13jsxm,eeg001,lexdec,2,
37,13,2,sub-13jsxm_task-lexdec_run-002,2,2,1.960838,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,6.026652833333333,13jsxm,eeg001,lexdec,2,
37,13,2,sub-13jsxm_task-lexdec_run-002,2,2,4.992706,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,6.5431428333333335,13jsxm,eeg001,lexdec,2,
37,13,2,sub-13jsxm_task-lexdec_run-002,2,2,6.9578130000000025,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,8.572763,13jsxm,eeg001,lexdec,2,
38,13,3,sub-13jsxm_task-lexdec_run-003,2,2,-0.251577,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,0.7929093333333334,13jsxm,eeg001,lexdec,3,
38,13,3,sub-13jsxm_task-lexdec_run-003,2,2,-0.8680629999999999,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,0.5094451666666667,13jsxm,eeg001,lexdec,3,
38,13,3,sub-13jsxm_task-lexdec_run-003,2,2,2.0373650000000003,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,3.0880454999999998,13jsxm,eeg001,lexdec,3,
38,13,3,sub-13jsxm_task-lexdec_run-003,2,2,-2.486736,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,4.453131166666666,13jsxm,eeg001,lexdec,3,
38,13,3,sub-13jsxm_task-lexdec_run-003,2,2,5.559139,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,5.557181666666666,13jsxm,eeg001,lexdec,3,
38,13,3,sub-13jsxm_task-lexdec_run-003,2,2,9.820436,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,9.3304585,13jsxm,eeg001,lexdec,3,
39,13,4,sub-13jsxm_task-lexdec_run-004,2,2,2.012572,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,2.3962090000000003,13jsxm,eeg001,lexdec,4,
39,13,4,sub-13jsxm_task-lexdec_run-004,2,2,1.712474,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,1.9145634999999999,13jsxm,eeg001,lexdec,4,
39,13,4,sub-13jsxm_task-lexdec_run-004,2,2,2.835342,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,2.8547165,13jsxm,eeg001,lexdec,4,
39,13,4,sub-13jsxm_task-lexdec_run-004,2,2,4.610723999999999,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,4.132929,13jsxm,eeg001,lexdec,4,
39,13,4,sub-13jsxm_task-lexdec_run-004,2,2,5.831847,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,6.614656499999999,13jsxm,eeg001,lexdec,4,
39,13,4,sub-13jsxm_task-lexdec_run-004,2,2,5.455123,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,7.342042500000001,13jsxm,eeg001,lexdec,4,
40,14,1,sub-14ktxf_task-lexdec_run-001,2,1,6.9427520000000005,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,6.6217455,14ktxf,eeg001,lexdec,1,
40,14,1,sub-14ktxf_task-lexdec_run-001,2,1,4.0839669999999995,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,3.8419563333333335,14ktxf,eeg001,lexdec,1,
40,14,1,sub-14ktxf_task-lexdec_run-001,2,1,3.187496,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,3.958022666666667,14ktxf,eeg001,lexdec,1,
40,14,1,sub-14ktxf_task-lexdec_run-001,2,1,2.497897,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,3.2165525,14ktxf,eeg001,lexdec,1,
40,14,1,sub-14ktxf_task-lexdec_run-001,2,1,-0.043231,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,2.477057,14ktxf,eeg001,lexdec,1,
40,14,1,sub-14ktxf_task-lexdec_run-001,2,1,1.1424040000000002,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,4.216440333333334,14ktxf,eeg001,lexdec,1,
41,14,2,sub-14ktxf_task-lexdec_run-002,2,1,6.3531629999999994,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,5.524215666666667,14ktxf,eeg001,lexdec,2,
41,14,2,sub-14ktxf_task-lexdec_run-002,2,1,5.216088,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,4.395779500000001,14ktxf,eeg001,lexdec,2,
41,14,2,sub-14ktxf_task-lexdec_run-002,2,1,3.422648,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,3.2518518333333333,14ktxf,eeg001,lexdec,2,
41,14,2,sub-14ktxf_task-lexdec_run-002,2,1,3.249031,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,4.499038666666667,14ktxf,eeg001,lexdec,2,
41,14,2,sub-14ktxf_task-lexdec_run-002,2,1,-1.080003,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,0.47113316666666677,14ktxf,eeg001,lexdec,2,
41,14,2,sub-14ktxf_task-lexdec_run-002,2,1,2.324205,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,4.885912666666667,14ktxf,eeg001,lexdec,2,
42,14,3,sub-14ktxf_task-lexdec_run-003,2,1,3.247159,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,3.3257915,14ktxf,eeg001,lexdec,3,
42,14,3,sub-14ktxf_task-lexdec_run-003,2,1,2.2543830000000002,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,2.0707226666666667,14ktxf,eeg001,lexdec,3,
42,14,3,sub-14ktxf_task-lexdec_run-003,2,1,2.070334,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,2.7476498333333335,14ktxf,eeg001,lexdec,3,
42,14,3,sub-14ktxf_task-lexdec_run-003,2,1,2.3276220000000003,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,4.595680000000001,14ktxf,eeg001,lexdec,3,
42,14,3,sub-14ktxf_task-lexdec_run-003,2,1,-1.875934,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,-0.2278458333333334,14ktxf,eeg001,lexdec,3,
42,14,3,sub-14ktxf_task-lexdec_run-003,2,1,0.75589,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,4.300116,14ktxf,eeg001,lexdec,3,
43,14,4,sub-14ktxf_task-lexdec_run-004,2,1,6.287203,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,5.4649806666666665,14ktxf,eeg001,lexdec,4,
43,14,4,sub-14ktxf_task-lexdec_run-004,2,1,3.6586510000000003,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,4.440580833333334,14ktxf,eeg001,lexdec,4,
43,14,4,sub-14ktxf_task-lexdec_run-004,2,1,1.481754,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,2.084829666666667,14ktxf,eeg001,lexdec,4,
43,14,4,sub-14ktxf_task-lexdec_run-004,2,1,2.521388,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,3.2480595,14ktxf,eeg001,lexdec,4,
43,14,4,sub-14ktxf_task-lexdec_run-004,2,1,-1.024693,O1,1,evokedZ,word_set,verb_X,LP,0.19,0.29,pos,LP,,-1.0386274999999998,14ktxf,eeg001,lexdec,4,
43,14,4,sub-14ktxf_task-lexdec_run-004,2,1,-0.134739,O2,1,evokedZ,word_set,verb_X,RP,0.19,0.29,pos,RP,,2.4496496666666667,14ktxf,eeg001,lexdec,4,
44,16,1,sub-16olxm_task-lexdec_run-001,2,2,-0.364548,AF3,1,evokedZ,word_set,verb_X,LF,0.19,0.29,pos,LF,,0.3614471666666667,16olxm,eeg001,lexdec,1,
44,16,1,sub-16olxm_task-lexdec_run-001,2,2,-0.853721,AF4,1,evokedZ,word_set,verb_X,RF,0.19,0.29,pos,RF,,0.5353050000000001,16olxm,eeg001,lexdec,1,
44,16,1,sub-16olxm_task-lexdec_run-001,2,2,2.3468259999999996,C1,1,evokedZ,word_set,verb_X,LC,0.19,0.29,pos,LC,,3.3972383333333336,16olxm,eeg001,lexdec,1,
44,16,1,sub-16olxm_task-lexdec_run-001,2,2,2.2052970000000003,C2,1,evokedZ,word_set,verb_X,RC,0.19,0.29,pos,RC,,3.5434593333333333,16olxm,eeg001,lexdec,1,
